物件名,住所,アクセス,最寄駅1,最寄駅1からの時間(分),最寄駅2,最寄駅2からの時間(分),最寄駅3,最寄駅3からの時間(分),築年数(年),建物の階数,階数,家賃(円),管理費(円),敷金(円),礼金(円),間取り,面積(m2)
マニフィック飯田,東京都大田区南雪谷１, 東急池上線/雪が谷大塚駅 歩6分 東急池上線/石川台駅 歩7分 東急池上線/洗足池駅 歩14分 ,東急池上線/雪が谷大塚駅駅,6,東急池上線/石川台駅駅,7,東急池上線/洗足池駅駅,14,30,5,5,145000,8000,145000,145000,2DK,45.59
メゾン中馬込,東京都大田区中馬込２, 都営浅草線/馬込駅 歩5分 都営浅草線/西馬込駅 歩14分 東急大井町線/荏原町駅 歩13分 ,都営浅草線/馬込駅駅,5,都営浅草線/西馬込駅駅,14,東急大井町線/荏原町駅駅,13,38,3,1,84000,2000,84000,0,2K,34.0
メゾン中馬込,東京都大田区中馬込２, 都営浅草線/馬込駅 歩5分 都営浅草線/西馬込駅 歩14分 東急大井町線/荏原町駅 歩13分 ,都営浅草線/馬込駅駅,5,都営浅草線/西馬込駅駅,14,東急大井町線/荏原町駅駅,13,38,3,2,86000,2000,86000,0,2K,34.0
ＪＲ京浜東北線 蒲田駅 3階建 築5年,東京都大田区西蒲田６, ＪＲ京浜東北線/蒲田駅 歩9分 東急多摩川線/蒲田駅 歩9分 東急池上線/蓮沼駅 歩7分 ,ＪＲ京浜東北線/蒲田駅駅,9,東急多摩川線/蒲田駅駅,9,東急池上線/蓮沼駅駅,7,5,3,2,91000,5000,91000,91000,ワンルーム,26.08
ラトレール・エスポワール,東京都大田区下丸子３, 東急多摩川線/下丸子駅 歩4分 東急多摩川線/武蔵新田駅 歩9分 東急池上線/千鳥町駅 歩10分 ,東急多摩川線/下丸子駅駅,4,東急多摩川線/武蔵新田駅駅,9,東急池上線/千鳥町駅駅,10,21,3,1,81000,3000,81000,81000,1K,25.63
ラトレール・エスポワール,東京都大田区下丸子３, 東急多摩川線/下丸子駅 歩4分 東急多摩川線/武蔵新田駅 歩9分 東急池上線/千鳥町駅 歩10分 ,東急多摩川線/下丸子駅駅,4,東急多摩川線/武蔵新田駅駅,9,東急池上線/千鳥町駅駅,10,21,3,1,81000,3000,81000,81000,1K,24.45
ラトレール・エスポワール,東京都大田区下丸子３, 東急多摩川線/下丸子駅 歩4分 東急多摩川線/武蔵新田駅 歩9分 東急池上線/千鳥町駅 歩10分 ,東急多摩川線/下丸子駅駅,4,東急多摩川線/武蔵新田駅駅,9,東急池上線/千鳥町駅駅,10,21,3,1,84000,3000,84000,0,1K,24.45
ラトレール・エスポワール,東京都大田区下丸子３, 東急多摩川線/下丸子駅 歩4分 東急多摩川線/武蔵新田駅 歩9分 東急池上線/千鳥町駅 歩10分 ,東急多摩川線/下丸子駅駅,4,東急多摩川線/武蔵新田駅駅,9,東急池上線/千鳥町駅駅,10,21,3,1,87000,3000,87000,174000,1K,24.45
月村マンションＮｏ．１１,東京都大田区多摩川２, 東急多摩川線/矢口渡駅 歩8分 東急池上線/蓮沼駅 歩16分 東急池上線/蒲田駅 歩20分 ,東急多摩川線/矢口渡駅駅,8,東急池上線/蓮沼駅駅,16,東急池上線/蒲田駅駅,20,45,3,2,109000,3000,109000,109000,1LDK,43.87
ＪＲ京浜東北線 大森駅 11階建 築27年,東京都大田区大森北３, ＪＲ京浜東北線/大森駅 歩13分 京急本線/大森海岸駅 歩7分 京急本線/平和島駅 歩7分 ,ＪＲ京浜東北線/大森駅駅,13,京急本線/大森海岸駅駅,7,京急本線/平和島駅駅,7,27,11,2,139000,5000,139000,139000,2LDK,52.2
アネックス馬込,東京都大田区中馬込３, 都営浅草線/馬込駅 歩5分 都営浅草線/西馬込駅 歩10分 東急大井町線/荏原町駅 歩18分 ,都営浅草線/馬込駅駅,5,都営浅草線/西馬込駅駅,10,東急大井町線/荏原町駅駅,18,23,4,4,81000,0,162000,81000,1K,24.75
東急池上線 池上駅 5階建 築9年,東京都大田区池上６, 東急池上線/池上駅 歩1分 東急池上線/蓮沼駅 歩15分 東急多摩川線/武蔵新田駅 歩18分 ,東急池上線/池上駅駅,1,東急池上線/蓮沼駅駅,15,東急多摩川線/武蔵新田駅駅,18,9,5,4,85000,0,85000,85000,1K,25.06
サンライト南雪谷,東京都大田区南雪谷２, 東急池上線/雪が谷大塚駅 歩5分 東急池上線/御嶽山駅 歩7分 東急東横線/多摩川駅 歩16分 ,東急池上線/雪が谷大塚駅駅,5,東急池上線/御嶽山駅駅,7,東急東横線/多摩川駅駅,16,9,5,4,125000,6000,125000,62500,1K,39.4
アンシャンテ大岡山,東京都大田区北千束３, 東急目黒線/大岡山駅 歩1分 東急大井町線/北千束駅 歩9分 東急大井町線/緑が丘駅 歩8分 ,東急目黒線/大岡山駅駅,1,東急大井町線/北千束駅駅,9,東急大井町線/緑が丘駅駅,8,17,1,2,95000,3000,95000,95000,1K,23.48
アンシャンテ大岡山,東京都大田区北千束３, 東急目黒線/大岡山駅 歩1分 東急大井町線/北千束駅 歩9分 東急大井町線/緑が丘駅 歩8分 ,東急目黒線/大岡山駅駅,1,東急大井町線/北千束駅駅,9,東急大井町線/緑が丘駅駅,8,17,1,3,116000,3000,116000,116000,2K,28.56
みきハウス,東京都大田区矢口２, 東急多摩川線/武蔵新田駅 歩10分 東急多摩川線/矢口渡駅 歩10分 東急多摩川線/下丸子駅 歩16分 ,東急多摩川線/武蔵新田駅駅,10,東急多摩川線/矢口渡駅駅,10,東急多摩川線/下丸子駅駅,16,37,5,3,94000,4000,94000,94000,2DK,36.0
グランシティ大森,東京都大田区大森西１, ＪＲ京浜東北線/大森駅 歩15分 京急本線/大森町駅 歩15分 京急本線/平和島駅 歩18分 ,ＪＲ京浜東北線/大森駅駅,15,京急本線/大森町駅駅,15,京急本線/平和島駅駅,18,19,7,4,190000,10000,190000,190000,3LDK,71.04
ＴＫパレス梅屋敷,東京都大田区大森中２, 京急本線/梅屋敷駅 歩1分 ＪＲ京浜東北線/蒲田駅 歩19分 京急空港線/京急蒲田駅 歩10分 ,京急本線/梅屋敷駅駅,1,ＪＲ京浜東北線/蒲田駅駅,19,京急空港線/京急蒲田駅駅,10,19,14,11,80000,5000,80000,80000,1DK,23.62
ＴＫパレス梅屋敷,東京都大田区大森中２, 京急本線/梅屋敷駅 歩1分 ＪＲ京浜東北線/蒲田駅 歩19分 京急空港線/京急蒲田駅 歩10分 ,京急本線/梅屋敷駅駅,1,ＪＲ京浜東北線/蒲田駅駅,19,京急空港線/京急蒲田駅駅,10,19,14,5,105000,6000,105000,105000,1DK,36.67
ＪＲ京浜東北線 蒲田駅 10階建 築45年,東京都大田区西蒲田７, ＪＲ京浜東北線/蒲田駅 歩5分 東急池上線/蓮沼駅 歩6分 京急本線/京急蒲田駅 歩16分 ,ＪＲ京浜東北線/蒲田駅駅,5,東急池上線/蓮沼駅駅,6,京急本線/京急蒲田駅駅,16,45,10,1,150000,0,150000,150000,2LDK,51.11
レオパレスフォレスト矢口,東京都大田区矢口３, 東急多摩川線/武蔵新田駅 歩11分 東急多摩川線/矢口渡駅 歩10分 ＪＲ京浜東北線/蒲田駅 歩27分 ,東急多摩川線/武蔵新田駅駅,11,東急多摩川線/矢口渡駅駅,10,ＪＲ京浜東北線/蒲田駅駅,27,15,3,2,70000,5500,0,70000,1K,19.87
レオパレスフォレスト矢口,東京都大田区矢口３, 東急多摩川線/武蔵新田駅 歩11分 東急多摩川線/矢口渡駅 歩10分 ＪＲ京浜東北線/蒲田駅 歩27分 ,東急多摩川線/武蔵新田駅駅,11,東急多摩川線/矢口渡駅駅,10,ＪＲ京浜東北線/蒲田駅駅,27,15,3,3,71000,5500,0,71000,1K,19.87
レオパレスフォレスト矢口,東京都大田区矢口３, 東急多摩川線/武蔵新田駅 歩11分 東急多摩川線/矢口渡駅 歩10分 ＪＲ京浜東北線/蒲田駅 歩27分 ,東急多摩川線/武蔵新田駅駅,11,東急多摩川線/矢口渡駅駅,10,ＪＲ京浜東北線/蒲田駅駅,27,15,3,2,72000,5500,0,72000,1K,19.87
京急本線 京急蒲田駅 5階建 築6年,東京都大田区蒲田本町２, 京急本線/京急蒲田駅 歩11分 ＪＲ京浜東北線/蒲田駅 歩14分 京急本線/雑色駅 歩11分 ,京急本線/京急蒲田駅駅,11,ＪＲ京浜東北線/蒲田駅駅,14,京急本線/雑色駅駅,11,6,5,3,93000,8000,0,93000,1K,25.5
ハーモニーレジデンス大森山王＃００２,東京都大田区山王３, ＪＲ京浜東北線/大森駅 歩9分   ,ＪＲ京浜東北線/大森駅駅,9,,0,,0,9,4,3,94000,10000,94000,94000,ワンルーム,25.94
インステージ江川,東京都大田区東糀谷４, 京急空港線/大鳥居駅 歩9分 京急空港線/穴守稲荷駅 歩15分 京急空港線/糀谷駅 歩19分 ,京急空港線/大鳥居駅駅,9,京急空港線/穴守稲荷駅駅,15,京急空港線/糀谷駅駅,19,20,4,2,75000,3000,75000,75000,1K,26.3
インステージ江川,東京都大田区東糀谷４, 京急空港線/大鳥居駅 歩9分 京急空港線/穴守稲荷駅 歩15分 京急空港線/糀谷駅 歩19分 ,京急空港線/大鳥居駅駅,9,京急空港線/穴守稲荷駅駅,15,京急空港線/糀谷駅駅,19,20,4,3,75000,3000,75000,75000,1K,26.3
スマイルＵ,東京都大田区北嶺町, 東急池上線/御嶽山駅 歩4分 東急池上線/雪が谷大塚駅 歩12分 東急多摩川線/沼部駅 歩13分 ,東急池上線/御嶽山駅駅,4,東急池上線/雪が谷大塚駅駅,12,東急多摩川線/沼部駅駅,13,21,3,2,85000,0,85000,85000,1K,27.54
フレイグランド山王,東京都大田区山王３, ＪＲ京浜東北線/大森駅 歩10分 京急本線/大森海岸駅 歩18分  ,ＪＲ京浜東北線/大森駅駅,10,京急本線/大森海岸駅駅,18,,0,24,2,2,92000,3000,92000,92000,1DK,30.38
ＵＲエステート池上,東京都大田区池上８, 東急池上線/池上駅 歩8分 東急池上線/千鳥町駅 歩10分 東急多摩川線/矢口渡駅 歩14分 ,東急池上線/池上駅駅,8,東急池上線/千鳥町駅駅,10,東急多摩川線/矢口渡駅駅,14,34,6,1,131600,8700,263200,0,1LDK,47.71
ＵＲエステート池上,東京都大田区池上８, 東急池上線/池上駅 歩8分 東急池上線/千鳥町駅 歩10分 東急多摩川線/矢口渡駅 歩14分 ,東急池上線/池上駅駅,8,東急池上線/千鳥町駅駅,10,東急多摩川線/矢口渡駅駅,14,34,6,2,139800,8700,279600,0,1DK,46.59
ＵＲエステート池上,東京都大田区池上８, 東急池上線/池上駅 歩8分 東急池上線/千鳥町駅 歩10分 東急多摩川線/矢口渡駅 歩14分 ,東急池上線/池上駅駅,8,東急池上線/千鳥町駅駅,10,東急多摩川線/矢口渡駅駅,14,34,6,2,187500,8700,375000,0,2LDK,72.15
グレイス萩中,東京都大田区萩中３, 京急空港線/大鳥居駅 歩3分 京急空港線/穴守稲荷駅 歩9分 京急空港線/糀谷駅 歩15分 ,京急空港線/大鳥居駅駅,3,京急空港線/穴守稲荷駅駅,9,京急空港線/糀谷駅駅,15,37,4,4,93000,0,93000,93000,2DK,40.84
フォーラム北嶺,東京都大田区北嶺町, 東急池上線/御嶽山駅 歩3分 東急池上線/雪が谷大塚駅 歩11分 東急池上線/久が原駅 歩11分 ,東急池上線/御嶽山駅駅,3,東急池上線/雪が谷大塚駅駅,11,東急池上線/久が原駅駅,11,36,4,1,95000,3000,95000,95000,2DK,42.0
フォーラム北嶺,東京都大田区北嶺町, 東急池上線/御嶽山駅 歩3分 東急池上線/雪が谷大塚駅 歩11分 東急池上線/久が原駅 歩11分 ,東急池上線/御嶽山駅駅,3,東急池上線/雪が谷大塚駅駅,11,東急池上線/久が原駅駅,11,36,4,3,99000,4000,99000,99000,2DK,42.0
メルディア千鳥,東京都大田区千鳥１, 東急池上線/千鳥町駅 歩2分 東急多摩川線/武蔵新田駅 歩9分 東急多摩川線/下丸子駅 歩10分 ,東急池上線/千鳥町駅駅,2,東急多摩川線/武蔵新田駅駅,9,東急多摩川線/下丸子駅駅,10,5,3,2,74000,3000,0,0,1K,19.08
メイゾンヒロ多摩川,東京都大田区多摩川１, 東急多摩川線/矢口渡駅 歩4分 東急池上線/蓮沼駅 歩10分 東急池上線/池上駅 歩17分 ,東急多摩川線/矢口渡駅駅,4,東急池上線/蓮沼駅駅,10,東急池上線/池上駅駅,17,9,3,1,90000,3000,90000,90000,ワンルーム,31.65
ルーナクレシェンテ馬込,東京都大田区中馬込２, 都営浅草線/馬込駅 歩4分 都営浅草線/西馬込駅 歩14分 東急大井町線/荏原町駅 歩14分 ,都営浅草線/馬込駅駅,4,都営浅草線/西馬込駅駅,14,東急大井町線/荏原町駅駅,14,3,4,4,81000,5000,0,0,ワンルーム,19.14
KODAヒルズ田園調布,東京都大田区田園調布５, 東急東横線/田園調布駅 歩15分 東急大井町線/九品仏駅 歩17分 東急東横線/自由が丘駅 歩23分 ,東急東横線/田園調布駅駅,15,東急大井町線/九品仏駅駅,17,東急東横線/自由が丘駅駅,23,29,3,3,155000,10000,155000,0,3LDK,59.84
フロールデルラゴ,東京都大田区山王１, ＪＲ京浜東北線/大森駅 歩4分 京急本線/大森海岸駅 歩12分 ＪＲ横須賀線/西大井駅 歩20分 ,ＪＲ京浜東北線/大森駅駅,4,京急本線/大森海岸駅駅,12,ＪＲ横須賀線/西大井駅駅,20,20,3,1,89000,3000,50000,50000,1K,27.26
コーポ．アイ,東京都大田区西六郷３, 京急本線/六郷土手駅 歩10分 京急本線/雑色駅 歩15分 京急大師線/京急川崎駅 歩31分 ,京急本線/六郷土手駅駅,10,京急本線/雑色駅駅,15,京急大師線/京急川崎駅駅,31,45,3,3,72000,2000,72000,72000,1K,26.0
コーポ．アイ,東京都大田区西六郷３, 京急本線/六郷土手駅 歩10分 京急本線/雑色駅 歩15分 京急大師線/京急川崎駅 歩31分 ,京急本線/六郷土手駅駅,10,京急本線/雑色駅駅,15,京急大師線/京急川崎駅駅,31,45,3,1,85000,2000,85000,85000,1LDK,43.0
ドウェル野沢,東京都大田区東矢口２, 東急多摩川線/矢口渡駅 歩3分 東急池上線/蓮沼駅 歩8分 ＪＲ京浜東北線/蒲田駅 歩18分 ,東急多摩川線/矢口渡駅駅,3,東急池上線/蓮沼駅駅,8,ＪＲ京浜東北線/蒲田駅駅,18,46,5,2,92000,3000,92000,0,1LDK,38.7
東急多摩川線 武蔵新田駅 6階建 築12年,東京都大田区矢口１, 東急多摩川線/武蔵新田駅 歩2分 東急池上線/千鳥町駅 歩6分 東急多摩川線/下丸子駅 歩9分 ,東急多摩川線/武蔵新田駅駅,2,東急池上線/千鳥町駅駅,6,東急多摩川線/下丸子駅駅,9,12,6,4,70000,10000,0,0,1K,19.42
ＪＲ京浜東北線 蒲田駅 5階建 築3年,東京都大田区蒲田４, ＪＲ京浜東北線/蒲田駅 歩9分 京急本線/京急蒲田駅 歩4分 京急空港線/糀谷駅 歩13分 ,ＪＲ京浜東北線/蒲田駅駅,9,京急本線/京急蒲田駅駅,4,京急空港線/糀谷駅駅,13,3,5,5,76000,12000,0,0,ワンルーム,18.24
東急池上線 久が原駅 3階建 築21年,東京都大田区南久が原２, 東急池上線/久が原駅 歩4分 東急多摩川線/鵜の木駅 歩6分 東急多摩川線/下丸子駅 歩11分 ,東急池上線/久が原駅駅,4,東急多摩川線/鵜の木駅駅,6,東急多摩川線/下丸子駅駅,11,21,3,2,86000,0,86000,86000,1K,27.19
東急目黒線 大岡山駅 3階建 築43年,東京都大田区北千束１, 東急目黒線/大岡山駅 歩3分 東急大井町線/緑が丘駅 歩12分 東急大井町線/北千束駅 歩15分 ,東急目黒線/大岡山駅駅,3,東急大井町線/緑が丘駅駅,12,東急大井町線/北千束駅駅,15,43,3,3,90000,0,90000,90000,2K,31.0
アクサス鵜の木アジールコート,東京都大田区鵜の木２, 東急多摩川線/鵜の木駅 歩2分 東急池上線/久が原駅 歩11分 東急多摩川線/下丸子駅 歩12分 ,東急多摩川線/鵜の木駅駅,2,東急池上線/久が原駅駅,11,東急多摩川線/下丸子駅駅,12,11,6,6,124000,15000,124000,0,1DK,35.42
ＶＩＮＧＴ　ＥＴ　ＵＮ　II,東京都大田区山王１, ＪＲ京浜東北線/大森駅 歩5分 ＪＲ横須賀線/西大井駅 歩16分 京急本線/大森海岸駅 歩17分 ,ＪＲ京浜東北線/大森駅駅,5,ＪＲ横須賀線/西大井駅駅,16,京急本線/大森海岸駅駅,17,33,2,2,129000,11000,129000,129000,1LDK,40.49
第５８シンエイビル,東京都大田区東蒲田１, 京急本線/梅屋敷駅 歩2分 京急本線/大森町駅 歩11分 京急空港線/京急蒲田駅 歩11分 ,京急本線/梅屋敷駅駅,2,京急本線/大森町駅駅,11,京急空港線/京急蒲田駅駅,11,7,3,3,72000,4000,72000,0,1K,19.0
東急東横線 田園調布駅 3階建 築39年,東京都大田区田園調布５, 東急東横線/田園調布駅 歩10分 東急大井町線/九品仏駅 歩12分 東急大井町線/尾山台駅 歩20分 ,東急東横線/田園調布駅駅,10,東急大井町線/九品仏駅駅,12,東急大井町線/尾山台駅駅,20,39,3,1,95000,2000,95000,95000,1LDK,40.0
東急東横線 田園調布駅 3階建 築39年,東京都大田区田園調布５, 東急東横線/田園調布駅 歩10分 東急大井町線/九品仏駅 歩12分 東急大井町線/尾山台駅 歩20分 ,東急東横線/田園調布駅駅,10,東急大井町線/九品仏駅駅,12,東急大井町線/尾山台駅駅,20,39,3,3,98000,2000,98000,98000,1LDK,40.0
ディアコート東矢口,東京都大田区東矢口１, 東急池上線/蓮沼駅 歩4分 東急多摩川線/矢口渡駅 歩9分 ＪＲ京浜東北線/蒲田駅 歩13分 ,東急池上線/蓮沼駅駅,4,東急多摩川線/矢口渡駅駅,9,ＪＲ京浜東北線/蒲田駅駅,13,20,5,2,78000,0,78000,0,1K,22.96
ルーブル蒲田伍番館,東京都大田区西蒲田７, 東急池上線/蓮沼駅 歩4分 ＪＲ京浜東北線/蒲田駅 歩5分 東急多摩川線/矢口渡駅 歩14分 ,東急池上線/蓮沼駅駅,4,ＪＲ京浜東北線/蒲田駅駅,5,東急多摩川線/矢口渡駅駅,14,20,11,9,78000,10000,0,0,1K,20.66
リバティ西蒲田,東京都大田区西蒲田６, 東急池上線/蓮沼駅 歩4分 ＪＲ京浜東北線/蒲田駅 歩15分 東急池上線/池上駅 歩13分 ,東急池上線/蓮沼駅駅,4,ＪＲ京浜東北線/蒲田駅駅,15,東急池上線/池上駅駅,13,13,2,1,79000,0,79000,79000,ワンルーム,25.24
メゾンM＆T,東京都大田区南馬込５, 都営浅草線/西馬込駅 歩8分 都営浅草線/馬込駅 歩9分 ＪＲ京浜東北線/大森駅 歩25分 ,都営浅草線/西馬込駅駅,8,都営浅草線/馬込駅駅,9,ＪＲ京浜東北線/大森駅駅,25,24,2,2,75000,3200,75000,75000,1K,24.1
ハイレークヒルズ,東京都大田区上池台１, 東急池上線/長原駅 歩5分 東急大井町線/旗の台駅 歩9分 東急大井町線/荏原町駅 歩16分 ,東急池上線/長原駅駅,5,東急大井町線/旗の台駅駅,9,東急大井町線/荏原町駅駅,16,35,1,3,120000,0,120000,120000,2DK,44.46
パークヒルオーモリ,東京都大田区大森中２, 京急本線/梅屋敷駅 歩5分 京急本線/大森町駅 歩9分 京急本線/京急蒲田駅 歩16分 ,京急本線/梅屋敷駅駅,5,京急本線/大森町駅駅,9,京急本線/京急蒲田駅駅,16,35,4,2,120000,5000,120000,120000,2DK,45.0
